ws_sold_date_sk|ws_sold_time_sk|ws_ship_date_sk|ws_item_sk|ws_bill_customer_sk|ws_bill_cdemo_sk|ws_bill_hdemo_sk|ws_bill_addr_sk|ws_ship_customer_sk|ws_ship_cdemo_sk|ws_ship_hdemo_sk|ws_ship_addr_sk|ws_web_page_sk|ws_web_site_sk|ws_ship_mode_sk|ws_warehouse_sk|ws_promo_sk|ws_order_number|ws_quantity|ws_wholesale_cost|ws_list_price|ws_sales_price|ws_ext_discount_amt|ws_ext_sales_price|ws_ext_wholesale_cost|ws_ext_list_price|ws_ext_tax|ws_coupon_amt|ws_ext_ship_cost|ws_net_paid|ws_net_paid_inc_tax|ws_net_paid_inc_ship|ws_net_paid_inc_ship_tax|ws_net_profit
2452212|23846|2452278|1381|1354|112868|3742|2736|1541|182044|1727|4217|5|3|6|1|15|4397|3|57.85|130.74|41.83|266.73|125.49|173.55|392.22|2.50|0.00|47.04|125.49|127.99|172.53|175.03|-48.06
2452212|23846|2452248|1775|1354|112868|3742|2736|1541|182044|1727|4217|5|3|7|1|10|4397|43|32.25|85.78|76.34|405.92|3282.62|1386.75|3688.54|40.70|2265.00|626.94|1017.62|1058.32|1644.56|1685.26|-369.13
2452212|23846|2452221|1369|1354|112868|3742|2736|1541|182044|1727|4217|5|1|11|1|17|4397|24|59.86|100.56|78.43|531.12|1882.32|1436.64|2413.44|75.29|0.00|458.40|1882.32|1957.61|2340.72|2416.01|445.68
2452212|23846|2452278|1587|1354|112868|3742|2736|1541|182044|1727|4217|5|3|13|1|23|4397|28|24.76|65.36|43.79|603.96|1226.12|693.28|1830.08|12.26|0.00|512.40|1226.12|1238.38|1738.52|1750.78|532.84
2452212|23846|2452279|1485|1354|112868|3742|2736|1541|182044|1727|4217|1|1|19|1|2|4397|30|70.43|168.32|37.03|3938.70|1110.90|2112.90|5049.60|88.87|0.00|1565.10|1110.90|1199.77|2676.00|2764.87|-1002.00
2452212|23846|2452247|499|1354|112868|3742|2736|1541|182044|1727|4217|5|1|10|1|18|4397|71|96.14|192.28|123.05|4915.33|8736.55|6825.94|13651.88|436.82|0.00|1228.30|8736.55|9173.37|9964.85|10401.67|1910.61
2452212|23846|2452325|1571|1354|112868|3742|2736|1541|182044|1727|4217|5|3|2|1|16|4397|49|32.06|77.26|45.58|1552.32|2233.42|1570.94|3785.74|89.33|0.00|378.28|2233.42|2322.75|2611.70|2701.03|662.48
2452212|23846|2452248|849|1354|112868|3742|2736|1541|182044|1727|4217|3|1|2|1|13|4397|72|2.63|4.76|1.76|216.00|126.72|189.36|342.72|11.40|0.00|129.60|126.72|138.12|256.32|267.72|-62.64
2452212|23846|2452316|777|1354|112868|3742|2736|1541|182044|1727|4217|5|1|6|1|12|4397|4|42.28|107.39|32.21|300.72|128.84|169.12|429.56|4.18|45.09|150.32|83.75|87.93|234.07|238.25|-85.37
2452212|23846|2452267|1503|1354|112868|3742|2736|1541|182044|1727|4217|5|1|14|1|14|4397|35|19.11|47.01|37.60|329.35|1316.00|668.85|1645.35|7.36|947.52|493.50|368.48|375.84|861.98|869.34|-300.37
2452212|23846|2452252|1413|1354|112868|3742|2736|1541|182044|1727|4217|1|3|15|1|2|4397|77|81.80|87.52|27.13|4650.03|2089.01|6298.60|6739.04|3.55|1733.87|471.24|355.14|358.69|826.38|829.93|-5943.46
2452212|23846|2452320|1505|1354|112868|3742|2736|1541|182044|1727|4217|3|3|19|1|25|4397|19|39.51|105.49|81.22|461.13|1543.18|750.69|2004.31|0.00|0.00|781.66|1543.18|1543.18|2324.84|2324.84|792.49
2452445|78113|2452563|711|5073|21005|2010|3302|5073|21005|2010|3302|6|1|6|1|5|4398|37|82.06|186.27|81.95|3859.84|3032.15|3036.22|6891.99|212.25|0.00|2205.20|3032.15|3244.40|5237.35|5449.60|-4.07
2452445|78113|2452481|1441|5073|21005|2010|3302|5073|21005|2010|3302|3|3|12|1|29|4398|19|63.16|109.89|72.52|710.03|1377.88|1200.04|2087.91|16.53|1047.18|626.24|330.70|347.23|956.94|973.47|-869.34
2452445|78113|2452517|240|5073|21005|2010|3302|5073|21005|2010|3302|6|3|6|1|23|4398|96|40.14|71.44|21.43|4800.96|2057.28|3853.44|6858.24|8.43|1213.79|2674.56|843.49|851.92|3518.05|3526.48|-3009.95
2452445|78113|2452551|657|5073|21005|2010|3302|5073|21005|2010|3302|6|3|18|1|11|4398|41|82.04|232.17|218.23|571.54|8947.43|3363.64|9518.97|268.42|0.00|2950.77|8947.43|9215.85|11898.20|12166.62|5583.79
2452445|78113|2452489|1749|5073|21005|2010|3302|5073|21005|2010|3302|6|3|15|1|9|4398|74|69.43|125.66|108.06|1302.40|7996.44|5137.82|9298.84|79.96|0.00|185.74|7996.44|8076.40|8182.18|8262.14|2858.62
2452445|78113|2452534|25|5073|21005|2010|3302|5073|21005|2010|3302|1|3|17|1|23|4398|32|53.50|109.67|66.89|1368.96|2140.48|1712.00|3509.44|21.40|0.00|1087.68|2140.48|2161.88|3228.16|3249.56|428.48
2452445|78113|2452560|1327|5073|21005|2010|3302|5073|21005|2010|3302|1|3|19|1|4|4398|75|27.55|59.23|58.63|45.00|4397.25|2066.25|4442.25|131.91|0.00|1509.75|4397.25|4529.16|5907.00|6038.91|2331.00
2452445|78113|2452553|1659|5073|21005|2010|3302|5073|21005|2010|3302|6|3|13|1|18|4398|17|85.44|224.70|92.12|2253.86|1566.04|1452.48|3819.90|93.96|0.00|1909.95|1566.04|1660.00|3475.99|3569.95|113.56
2452445|78113|2452515|558|5073|21005|2010|3302|5073|21005|2010|3302|1|1|10|1|18|4398|78|30.96|49.84|33.89|1244.10|2643.42|2414.88|3887.52|0.00|0.00|932.88|2643.42|2643.42|3576.30|3576.30|228.54
2452445|78113|2452447|1461|5073|21005|2010|3302|5073|21005|2010|3302|6|3|16|1|26|4398|37|27.31|60.35|31.98|1049.69|1183.26|1010.47|2232.95|25.91|319.48|44.40|863.78|889.69|908.18|934.09|-146.69
2452445|78113|2452465|1669|5073|21005|2010|3302|5073|21005|2010|3302|6|3|20|1|9|4398|26|34.22|75.62|6.80|1789.32|176.80|889.72|1966.12|8.84|0.00|176.80|176.80|185.64|353.60|362.44|-712.92
2452445|78113|2452552|1446|5073|21005|2010|3302|5073|21005|2010|3302|1|3|3|1|9|4398|2|70.96|122.76|22.09|201.34|44.18|141.92|245.52|3.53|0.00|117.84|44.18|47.71|162.02|165.55|-97.74
2452445|78113|2452554|1599|5073|21005|2010|3302|5073|21005|2010|3302|1|3|9|1|27|4398|5|88.91|92.46|36.98|277.40|184.90|444.55|462.30|14.79|0.00|161.80|184.90|199.69|346.70|361.49|-259.65
2452445|78113|2452533|285|5073|21005|2010|3302|5073|21005|2010|3302|6|3|5|1|9|4398|32|82.16|184.03|93.85|2885.76|3003.20|2629.12|5888.96|60.06|0.00|2355.52|3003.20|3063.26|5358.72|5418.78|374.08
2451178|44746|2451233|440|4451|58530|1216|4175|2353|21795|6445|2102|1|1|6|1|29|4399|86|12.70|23.11|9.70|1153.26|834.20|1092.20|1987.46|75.07|0.00|675.10|834.20|909.27|1509.30|1584.37|-258.00
2451178|44746|2451196|937|4451|58530|1216|4175|2353|21795|6445|2102|4|2|10|1|20|4399|11|30.56|54.70|34.46|222.64|379.06|336.16|601.70|30.32|0.00|168.41|379.06|409.38|547.47|577.79|42.90
2451178|44746|2451200|392|4451|58530|1216|4175|2353|21795|6445|2102|4|1|11|1|20|4399|97|22.53|56.55|46.93|933.14|4552.21|2185.41|5485.35|12.74|3277.59|1370.61|1274.62|1287.36|2645.23|2657.97|-910.79
2451178|44746|2451256|1243|4451|58530|1216|4175|2353|21795|6445|2102|1|2|9|1|13|4399|77|26.14|77.89|21.03|4378.22|1619.31|2012.78|5997.53|7.93|1505.95|2458.61|113.36|121.29|2571.97|2579.90|-1899.42
2451178|44746|2451203|1765|4451|58530|1216|4175|2353|21795|6445|2102|4|2|1|1|8|4399|92|50.27|92.99|20.45|6673.68|1881.40|4624.84|8555.08|94.07|0.00|940.24|1881.40|1975.47|2821.64|2915.71|-2743.44
2451178|44746|2451267|1040|4451|58530|1216|4175|2353|21795|6445|2102|2|1|12|1|7|4399|4|44.49|63.17|45.48|70.76|181.92|177.96|252.68|7.27|0.00|73.24|181.92|189.19|255.16|262.43|3.96
2451178|44746|2451185|538|4451|58530|1216|4175|2353|21795|6445|2102|1|1|12|1|15|4399|65|57.82|153.80|118.42|2299.70|7697.30|3758.30|9997.00|615.78|0.00|1699.10|7697.30|8313.08|9396.40|10012.18|3939.00
2451178|44746|2451274|494|4451|58530|1216|4175|2353|21795|6445|2102|1|1|13|1|28|4399|29|6.10|10.37|6.63|108.46|192.27|176.90|300.73|0.00|167.27|87.00|25.00|25.00|112.00|112.00|-151.90
2451178|44746|2451255|434|4451|58530|1216|4175|2353|21795|6445|2102|2|2|20|1|16|4399|15|13.30|32.85|20.03|192.30|300.45|199.50|492.75|5.67|219.32|4.80|81.13|86.80|85.93|91.60|-118.37
2451178|44746|2451290|1723|4451|58530|1216|4175|2353|21795|6445|2102|2|1|7|1|25|4399|51|52.13|123.54|98.83|1260.21|5040.33|2658.63|6300.54|100.80|0.00|1071.00|5040.33|5141.13|6111.33|6212.13|2381.70
2451178|44746|2451289|1582|4451|58530|1216|4175|2353|21795|6445|2102|4|2|12|1|11|4399|90|38.59|105.73|76.12|2664.90|6850.80|3473.10|9515.70|0.00|0.00|3615.30|6850.80|6850.80|10466.10|10466.10|3377.70
2451178|44746|2451263|1069|4451|58530|1216|4175|2353|21795|6445|2102|4|2|12|1|21|4399|14|88.14|121.63|66.89|766.36|936.46|1233.96|1702.82|65.55|0.00|272.44|936.46|1002.01|1208.90|1274.45|-297.50
2451339|20575|2451459|830|612|38888|5004|5000|2430|79942|1514|1166|4|1|3|1|28|4400|61|94.60|213.79|136.82|4695.17|8346.02|5770.60|13041.19|333.84|0.00|6129.28|8346.02|8679.86|14475.30|14809.14|2575.42
2451339|20575|2451451|28|612|38888|5004|5000|2430|79942|1514|1166|1|2|15|1|21|4400|71|14.96|31.11|1.24|2120.77|88.04|1062.16|2208.81|2.64|0.00|839.22|88.04|90.68|927.26|929.90|-974.12
2451339|20575|2451443|49|612|38888|5004|5000|2430|79942|1514|1166|4|1|11|1|29|4400|51|74.29|95.83|13.41|4203.42|683.91|3788.79|4887.33|32.00|328.27|1954.83|355.64|387.64|2310.47|2342.47|-3433.15
2451339|20575|2451418|130|612|38888|5004|5000|2430|79942|1514|1166|4|2|9|1|23|4400|100|97.16|281.76|236.67|4509.00|23667.00|9716.00|28176.00|1893.36|0.00|3381.00|23667.00|25560.36|27048.00|28941.36|13951.00
2451339|20575|2451439|1220|612|38888|5004|5000|2430|79942|1514|1166|2|1|11|1|5|4400|23|21.89|29.33|16.13|303.60|370.99|503.47|674.59|0.89|356.15|303.37|14.84|15.73|318.21|319.10|-488.63
2451339|20575|2451444|1688|612|38888|5004|5000|2430|79942|1514|1166|2|2|16|1|22|4400|51|57.68|121.70|97.36|1241.34|4965.36|2941.68|6206.70|99.30|0.00|1365.27|4965.36|5064.66|6330.63|6429.93|2023.68
2451339|20575|2451342|679|612|38888|5004|5000|2430|79942|1514|1166|4|1|16|1|16|4400|27|71.70|176.38|45.85|3524.31|1237.95|1935.90|4762.26|111.41|0.00|2095.20|1237.95|1349.36|3333.15|3444.56|-697.95
2451339|20575|2451426|454|612|38888|5004|5000|2430|79942|1514|1166|2|1|3|1|28|4400|70|50.80|82.80|69.55|927.50|4868.50|3556.00|5796.00|389.48|0.00|1970.50|4868.50|5257.98|6839.00|7228.48|1312.50
2451339|20575|2451403|1483|612|38888|5004|5000|2430|79942|1514|1166|4|1|12|1|28|4400|36|76.02|76.02|13.68|2244.24|492.48|2736.72|2736.72|44.32|0.00|574.56|492.48|536.80|1067.04|1111.36|-2244.24
2451339|20575|2451355|550|612|38888|5004|5000|2430|79942|1514|1166|1|1|6|1|9|4400|69|12.72|35.48|30.15|367.77|2080.35|877.68|2448.12|0.00|0.00|146.28|2080.35|2080.35|2226.63|2226.63|1202.67
2451339|20575|2451354|362|612|38888|5004|5000|2430|79942|1514|1166|2|2|5|1|10|4400|6|2.66|4.94|3.70|7.44|22.20|15.96|29.64|0.65|0.44|7.38|21.76|22.41|29.14|29.79|5.80
2451339|20575|2451355|1093|612|38888|5004|5000|2430|79942|1514|1166|2|2|6|1|21|4400|89|3.99|10.29|0.00|915.81|0.00|355.11|915.81|0.00|0.00|329.30|0.00|0.00|329.30|329.30|-355.11
2451339|20575|2451381|433|612|38888|5004|5000|2430|79942|1514|1166|1|2|8|1|29|4400|6|12.84|36.59|10.61|155.88|63.66|77.04|219.54|1.90|0.00|19.74|63.66|65.56|83.40|85.30|-13.38
2451339|20575|2451365|602|612|38888|5004|5000|2430|79942|1514|1166|4|1|17|1|20|4400|80|48.92|118.38|73.39|3599.20|5871.20|3913.60|9470.40|234.84|0.00|1609.60|5871.20|6106.04|7480.80|7715.64|1957.60
2451339|20575|2451425|1766|612|38888|5004|5000|2430|79942|1514|1166|2|2|18|1|20|4400|95|12.28|33.27|0.66|3097.95|62.70|1166.60|3160.65|1.88|0.00|1579.85|62.70|64.58|1642.55|1644.43|-1103.90
2451339|20575|2451447|1393|612|38888|5004|5000|2430|79942|1514|1166|4|1|2|1|12|4400|90|59.51|81.52|15.48|5943.60|1393.20|5355.90|7336.80|69.66|0.00|2640.60|1393.20|1462.86|4033.80|4103.46|-3962.70
2451066|61886|2451101|542|3613|147412|3004|2723|9172|54821|2491|4354|2|1|19|1|1|4401|79|92.25|128.22|125.65|203.03|9926.35|7287.75|10129.38|99.26|0.00|1721.41|9926.35|10025.61|11647.76|11747.02|2638.60
2451066|61886|2451141|1627|3613|147412|3004|2723|9172|54821|2491|4354|4|1|8|1|28|4401|5|73.04|154.84|18.58|681.30|92.90|365.20|774.20|4.64|0.00|170.30|92.90|97.54|263.20|267.84|-272.30
2451066|61886|2451153|1153|3613|147412|3004|2723|9172|54821|2491|4354|1|2|10|1|15|4401|51|96.55|278.06|244.69|1701.87|12479.19|4924.05|14181.06|0.00|0.00|4112.13|12479.19|12479.19|16591.32|16591.32|7555.14
2451066|61886|2451162|1496|3613|147412|3004|2723|9172|54821|2491|4354|4|2|15|1|16|4401|82|24.42|63.73|33.13|2509.20|2716.66|2002.44|5225.86|162.99|0.00|1306.26|2716.66|2879.65|4022.92|4185.91|714.22
2451066|61886|2451123|796|3613|147412|3004|2723|9172|54821|2491|4354|4|1|20|1|18|4401|28|88.32|196.95|147.71|1378.72|4135.88|2472.96|5514.60|166.26|1364.84|882.28|2771.04|2937.30|3653.32|3819.58|298.08
2451066|61886|2451121|1046|3613|147412|3004|2723|9172|54821|2491|4354|1|2|8|1|17|4401|68|45.03|50.88|10.17|2768.28|691.56|3062.04|3459.84|13.83|0.00|1349.12|691.56|705.39|2040.68|2054.51|-2370.48
2451066|61886|2451148|631|3613|147412|3004|2723|9172|54821|2491|4354|1|1|15|1|13|4401|3|66.68|194.70|56.46|414.72|169.38|200.04|584.10|0.00|60.97|157.68|108.41|108.41|266.09|266.09|-91.63
2451066|61886|2451072|1351|3613|147412|3004|2723|9172|54821|2491|4354|4|2|1|1|28|4401|28|65.64|171.97|70.50|2841.16|1974.00|1837.92|4815.16|118.44|0.00|96.04|1974.00|2092.44|2070.04|2188.48|136.08
2451066|61886|2451078|422|3613|147412|3004|2723|9172|54821|2491|4354|1|2|1|1|6|4401|92|9.61|12.30|11.56|68.08|1063.52|884.12|1131.60|53.17|0.00|361.56|1063.52|1116.69|1425.08|1478.25|179.40
2450923|12740|2450974|1258|9383|9598|6726|4821|9383|9598|6726|4821|2|2|7|1|13|4402|33|30.59|36.09|12.27|786.06|404.91|1009.47|1190.97|0.00|0.00|309.54|404.91|404.91|714.45|714.45|-604.56
2450923|12740|2450976|338|9383|9598|6726|4821|9383|9598|6726|4821|2|1|2|1|27|4402|70|37.92|113.00|5.65|7514.50|395.50|2654.40|7910.00|35.59|0.00|316.40|395.50|431.09|711.90|747.49|-2258.90
2450923|12740|2450983|1057|9383|9598|6726|4821|9383|9598|6726|4821|1|2|1|1|10|4402|12|69.66|133.74|131.06|32.16|1572.72|835.92|1604.88|15.72|0.00|240.72|1572.72|1588.44|1813.44|1829.16|736.80
2450923|12740|2450971|1730|9383|9598|6726|4821|9383|9598|6726|4821|1|1|13|1|25|4402|36|84.87|130.69|10.45|4328.64|376.20|3055.32|4704.84|15.04|0.00|2305.08|376.20|391.24|2681.28|2696.32|-2679.12
2450923|12740|2450954|644|9383|9598|6726|4821|9383|9598|6726|4821|2|2|6|1|15|4402|7|60.52|95.62|71.71|167.37|501.97|423.64|669.34|30.11|0.00|66.92|501.97|532.08|568.89|599.00|78.33
2450923|12740|2450994|296|9383|9598|6726|4821|9383|9598|6726|4821|2|1|6|1|3|4402|84|15.68|30.88|18.21|1064.28|1529.64|1317.12|2593.92|137.66|0.00|77.28|1529.64|1667.30|1606.92|1744.58|212.52
2450923|12740|2451011|146|9383|9598|6726|4821|9383|9598|6726|4821|2|2|16|1|24|4402|14|51.54|54.11|5.41|681.80|75.74|721.56|757.54|3.78|0.00|310.52|75.74|79.52|386.26|390.04|-645.82
2450923|12740|2451034|1372|9383|9598|6726|4821|9383|9598|6726|4821|2|1|13|1|19|4402|12|73.13|192.33|34.61|1892.64|415.32|877.56|2307.96|20.76|0.00|207.60|415.32|436.08|622.92|643.68|-462.24
2450923|12740|2451004|1303|9383|9598|6726|4821|9383|9598|6726|4821|1|1|19|1|24|4402|75|99.24|154.81|58.82|7199.25|4411.50|7443.00|11610.75|308.80|0.00|5108.25|4411.50|4720.30|9519.75|9828.55|-3031.50
2450923|12740|2451026|304|9383|9598|6726|4821|9383|9598|6726|4821|2|1|3|1|2|4402|92|91.61|247.34|217.65|2731.48|20023.80|8428.12|22755.28|400.47|0.00|6598.24|20023.80|20424.27|26622.04|27022.51|11595.68
2450923|12740|2450956|271|9383|9598|6726|4821|9383|9598|6726|4821|2|2|7|1|16|4402|13|63.25|106.89|76.96|389.09|1000.48|822.25|1389.57|20.00|0.00|236.21|1000.48|1020.48|1236.69|1256.69|178.23
2450923|12740|2450983|398|9383|9598|6726|4821|9383|9598|6726|4821|4|2|12|1|3|4402|90|13.09|18.98|3.41|1401.30|306.90|1178.10|1708.20|6.50|144.24|580.50|162.66|169.16|743.16|749.66|-1015.44
2450923|12740|2450987|958|9383|9598|6726|4821|9383|9598|6726|4821|1|1|9|1|19|4402|32|7.58|11.67|0.58|354.88|18.56|242.56|373.44|1.11|0.00|119.36|18.56|19.67|137.92|139.03|-224.00
2452542|46679|2452591|73|9403|41864|3605|4506|9403|41864|3605|4506|1|3|9|1|27|4403|78|96.45|273.91|158.86|8973.90|12391.08|7523.10|21364.98|371.73|0.00|5768.10|12391.08|12762.81|18159.18|18530.91|4867.98
2452542|46679|2452577|1566|9403|41864|3605|4506|9403|41864|3605|4506|3|1|9|1|8|4403|37|75.26|100.84|66.55|1268.73|2462.35|2784.62|3731.08|0.00|0.00|1604.32|2462.35|2462.35|4066.67|4066.67|-322.27
2452542|46679|2452592|1785|9403|41864|3605|4506|9403|41864|3605|4506|3|3|14|1|17|4403|12|92.64|92.64|15.74|922.80|188.88|1111.68|1111.68|15.11|0.00|233.40|188.88|203.99|422.28|437.39|-922.80
2452542|46679|2452555|300|9403|41864|3605|4506|9403|41864|3605|4506|6|3|7|1|26|4403|76|30.12|39.45|3.94|2698.76|299.44|2289.12|2998.20|2.99|0.00|1469.08|299.44|302.43|1768.52|1771.51|-1989.68
2452542|46679|2452640|1275|9403|41864|3605|4506|9403|41864|3605|4506|6|3|15|1|30|4403|36|68.79|97.68|65.44|1160.64|2355.84|2476.44|3516.48|47.11|0.00|914.04|2355.84|2402.95|3269.88|3316.99|-120.60
2452542|46679|2452564|1122|9403|41864|3605|4506|9403|41864|3605|4506|3|3|5|1|1|4403|94|82.21|123.31|3.69|11244.28|346.86|7727.74|11591.14|24.28|0.00|811.22|346.86|371.14|1158.08|1182.36|-7380.88
2452542|46679|2452544|1395|9403|41864|3605|4506|9403|41864|3605|4506|3|1|8|1|30|4403|22|95.10|160.71|25.71|2970.00|565.62|2092.20|3535.62|22.62|0.00|954.58|565.62|588.24|1520.20|1542.82|-1526.58
2452542|46679|2452643|349|9403|41864|3605|4506|9403|41864|3605|4506|1|1|19|1|12|4403|64|91.93|186.61|104.50|5255.04|6688.00|5883.52|11943.04|401.28|0.00|3582.72|6688.00|7089.28|10270.72|10672.00|804.48
2452542|46679|2452565|372|9403|41864|3605|4506|9403|41864|3605|4506|1|3|11|1|9|4403|69|46.19|60.04|46.23|952.89|3189.87|3187.11|4142.76|127.59|0.00|1780.89|3189.87|3317.46|4970.76|5098.35|2.76
2452542|46679|2452662|127|9403|41864|3605|4506|9403|41864|3605|4506|6|1|7|1|25|4403|59|20.93|47.72|16.22|1858.50|956.98|1234.87|2815.48|19.13|0.00|1407.74|956.98|976.11|2364.72|2383.85|-277.89
2452542|46679|2452561|1470|9403|41864|3605|4506|9403|41864|3605|4506|3|1|9|1|15|4403|43|5.20|10.81|9.29|65.36|399.47|223.60|464.83|31.95|0.00|227.47|399.47|431.42|626.94|658.89|175.87
2452542|46679|2452613|19|9403|41864|3605|4506|9403|41864|3605|4506|1|3|1|1|5|4403|50|91.32|124.19|113.01|559.00|5650.50|4566.00|6209.50|452.04|0.00|2918.00|5650.50|6102.54|8568.50|9020.54|1084.50
2452542|46679|2452551|1725|9403|41864|3605|4506|9403|41864|3605|4506|6|1|4|1|1|4403|53|66.23|74.83|7.48|3569.55|396.44|3510.19|3965.99|0.00|0.00|1626.04|396.44|396.44|2022.48|2022.48|-3113.75
2452557|47935|2452655|660|5863|162106|2636|2199|2591|33638|5611|2744|3|1|17|1|18|4404|50|40.03|77.25|52.53|1236.00|2626.50|2001.50|3862.50|157.59|0.00|1236.00|2626.50|2784.09|3862.50|4020.09|625.00
2452557|47935|2452629|453|5863|162106|2636|2199|2591|33638|5611|2744|6|3|18|1|9|4404|79|53.78|153.27|118.01|2785.54|9322.79|4248.62|12108.33|559.36|0.00|4842.70|9322.79|9882.15|14165.49|14724.85|5074.17
2452557|47935|2452594|1311|5863|162106|2636|2199|2591|33638|5611|2744|3|1|18|1|17|4404|30|77.78|163.33|133.93|882.00|4017.90|2333.40|4899.90|200.89|0.00|1028.70|4017.90|4218.79|5046.60|5247.49|1684.50
2452557|47935|2452677|684|5863|162106|2636|2199|2591|33638|5611|2744|3|3|2|1|19|4404|65|65.41|106.61|89.55|1108.90|5820.75|4251.65|6929.65|407.45|0.00|2494.05|5820.75|6228.20|8314.80|8722.25|1569.10
2452557|47935|2452660|1536|5863|162106|2636|2199|2591|33638|5611|2744|3|1|5|1|20|4404|80|64.70|78.93|14.99|5115.20|1199.20|5176.00|6314.40|35.97|0.00|2462.40|1199.20|1235.17|3661.60|3697.57|-3976.80
2452557|47935|2452606|31|5863|162106|2636|2199|2591|33638|5611|2744|3|1|4|1|2|4404|32|78.23|80.57|29.00|1650.24|928.00|2503.36|2578.24|74.24|0.00|1082.56|928.00|1002.24|2010.56|2084.80|-1575.36
2452557|47935|2452626|1611|5863|162106|2636|2199|2591|33638|5611|2744|3|1|12|1|17|4404|34|18.83|39.54|9.48|1022.04|322.32|640.22|1344.36|16.11|0.00|295.46|322.32|338.43|617.78|633.89|-317.90
2452557|47935|2452655|60|5863|162106|2636|2199|2591|33638|5611|2744|3|3|3|1|14|4404|8|20.80|31.82|30.22|12.80|241.76|166.40|254.56|4.83|0.00|63.60|241.76|246.59|305.36|310.19|75.36
2452557|47935|2452654|1603|5863|162106|2636|2199|2591|33638|5611|2744|6|3|7|1|2|4404|65|35.16|49.57|13.87|2320.50|901.55|2285.40|3222.05|54.09|0.00|998.40|901.55|955.64|1899.95|1954.04|-1383.85
2452557|47935|2452640|1320|5863|162106|2636|2199|2591|33638|5611|2744|3|1|20|1|24|4404|83|65.03|146.96|64.66|6830.90|5366.78|5397.49|12197.68|24.15|4883.76|4756.73|483.02|507.17|5239.75|5263.90|-4914.47
2452557|47935|2452620|841|5863|162106|2636|2199|2591|33638|5611|2744|3|1|20|1|14|4404|19|74.43|219.56|204.19|292.03|3879.61|1414.17|4171.64|55.86|3258.87|750.88|620.74|676.60|1371.62|1427.48|-793.43
2452557|47935|2452598|945|5863|162106|2636|2199|2591|33638|5611|2744|3|3|19|1|25|4404|54|88.03|104.75|6.28|5317.38|339.12|4753.62|5656.50|30.52|0.00|2375.46|339.12|369.64|2714.58|2745.10|-4414.50
2452557|47935|2452594|1554|5863|162106|2636|2199|2591|33638|5611|2744|6|3|3|1|5|4404|42|78.71|170.80|95.64|3156.72|4016.88|3305.82|7173.60|160.67|0.00|0.00|4016.88|4177.55|4016.88|4177.55|711.06
2451732|71282|2451798|1598|5235|12523|2578|4473|2885|82234|5760|919|5|1|4|1|27|4405|13|69.64|154.60|20.09|1748.63|261.17|905.32|2009.80|20.89|0.00|100.49|261.17|282.06|361.66|382.55|-644.15
2451732|71282|2451780|284|5235|12523|2578|4473|2885|82234|5760|919|1|1|12|1|26|4405|58|96.81|139.40|44.60|5498.40|2586.80|5614.98|8085.20|155.20|0.00|565.50|2586.80|2742.00|3152.30|3307.50|-3028.18
2451732|71282|2451756|769|5235|12523|2578|4473|2885|82234|5760|919|2|1|2|1|18|4405|40|94.68|281.19|275.56|225.20|11022.40|3787.20|11247.60|160.92|2976.04|2249.20|8046.36|8207.28|10295.56|10456.48|4259.16
2451732|71282|2451847|1082|5235|12523|2578|4473|2885|82234|5760|919|5|2|10|1|19|4405|5|99.77|148.65|111.48|185.85|557.40|498.85|743.25|33.44|0.00|148.65|557.40|590.84|706.05|739.49|58.55
2451732|71282|2451791|506|5235|12523|2578|4473|2885|82234|5760|919|1|2|11|1|4|4405|60|57.73|97.56|45.85|3102.60|2751.00|3463.80|5853.60|105.63|110.04|702.00|2640.96|2746.59|3342.96|3448.59|-822.84
2451732|71282|2451820|1741|5235|12523|2578|4473|2885|82234|5760|919|2|2|18|1|4|4405|57|43.55|94.93|21.83|4166.70|1244.31|2482.35|5411.01|25.38|609.71|1352.61|634.60|659.98|1987.21|2012.59|-1847.75
2451732|71282|2451785|1135|5235|12523|2578|4473|2885|82234|5760|919|1|2|11|1|2|4405|85|14.70|32.48|20.78|994.50|1766.30|1249.50|2760.80|105.97|0.00|1104.15|1766.30|1872.27|2870.45|2976.42|516.80
2451732|71282|2451790|272|5235|12523|2578|4473|2885|82234|5760|919|2|1|7|1|6|4405|24|73.33|78.46|29.81|1167.60|715.44|1759.92|1883.04|50.08|0.00|489.36|715.44|765.52|1204.80|1254.88|-1044.48
2451732|71282|2451850|799|5235|12523|2578|4473|2885|82234|5760|919|2|2|19|1|16|4405|74|42.80|47.08|16.00|2299.92|1184.00|3167.20|3483.92|9.94|1041.92|243.46|142.08|152.02|385.54|395.48|-3025.12
2451732|71282|2451807|911|5235|12523|2578|4473|2885|82234|5760|919|5|2|16|1|26|4405|11|62.33|119.67|10.77|1197.90|118.47|685.63|1316.37|7.10|0.00|210.54|118.47|125.57|329.01|336.11|-567.16
2451732|71282|2451796|1016|5235|12523|2578|4473|2885|82234|5760|919|2|1|16|1|17|4405|81|98.15|162.92|13.03|12141.09|1055.43|7950.15|13196.52|31.66|0.00|2771.01|1055.43|1087.09|3826.44|3858.10|-6894.72
2451732|71282|2451828|197|5235|12523|2578|4473|2885|82234|5760|919|5|1|17|1|4|4405|100|59.70|81.19|55.20|2599.00|5520.00|5970.00|8119.00|276.00|0.00|1055.00|5520.00|5796.00|6575.00|6851.00|-450.00
