cd_demo_sk|cd_gender|cd_marital_status|cd_education_status|cd_purchase_estimate|cd_credit_rating|cd_dep_count|cd_dep_employed_count|cd_dep_college_count
187536|F|D|Primary|10000|Low Risk|5|4|0
187537|M|W|Primary|10000|Low Risk|5|4|0
187538|F|W|Primary|10000|Low Risk|5|4|0
187539|M|U|Primary|10000|Low Risk|5|4|0
187540|F|U|Primary|10000|Low Risk|5|4|0
187541|M|M|Secondary|10000|Low Risk|5|4|0
187542|F|M|Secondary|10000|Low Risk|5|4|0
187543|M|S|Secondary|10000|Low Risk|5|4|0
187544|F|S|Secondary|10000|Low Risk|5|4|0
187545|M|D|Secondary|10000|Low Risk|5|4|0
187546|F|D|Secondary|10000|Low Risk|5|4|0
187547|M|W|Secondary|10000|Low Risk|5|4|0
187548|F|W|Secondary|10000|Low Risk|5|4|0
187549|M|U|Secondary|10000|Low Risk|5|4|0
187550|F|U|Secondary|10000|Low Risk|5|4|0
187551|M|M|College|10000|Low Risk|5|4|0
187552|F|M|College|10000|Low Risk|5|4|0
187553|M|S|College|10000|Low Risk|5|4|0
187554|F|S|College|10000|Low Risk|5|4|0
187555|M|D|College|10000|Low Risk|5|4|0
187556|F|D|College|10000|Low Risk|5|4|0
187557|M|W|College|10000|Low Risk|5|4|0
187558|F|W|College|10000|Low Risk|5|4|0
187559|M|U|College|10000|Low Risk|5|4|0
187560|F|U|College|10000|Low Risk|5|4|0
187561|M|M|2 yr Degree|10000|Low Risk|5|4|0
187562|F|M|2 yr Degree|10000|Low Risk|5|4|0
187563|M|S|2 yr Degree|10000|Low Risk|5|4|0
187564|F|S|2 yr Degree|10000|Low Risk|5|4|0
187565|M|D|2 yr Degree|10000|Low Risk|5|4|0
187566|F|D|2 yr Degree|10000|Low Risk|5|4|0
187567|M|W|2 yr Degree|10000|Low Risk|5|4|0
187568|F|W|2 yr Degree|10000|Low Risk|5|4|0
187569|M|U|2 yr Degree|10000|Low Risk|5|4|0
187570|F|U|2 yr Degree|10000|Low Risk|5|4|0
187571|M|M|4 yr Degree|10000|Low Risk|5|4|0
187572|F|M|4 yr Degree|10000|Low Risk|5|4|0
187573|M|S|4 yr Degree|10000|Low Risk|5|4|0
187574|F|S|4 yr Degree|10000|Low Risk|5|4|0
187575|M|D|4 yr Degree|10000|Low Risk|5|4|0
187576|F|D|4 yr Degree|10000|Low Risk|5|4|0
187577|M|W|4 yr Degree|10000|Low Risk|5|4|0
187578|F|W|4 yr Degree|10000|Low Risk|5|4|0
187579|M|U|4 yr Degree|10000|Low Risk|5|4|0
187580|F|U|4 yr Degree|10000|Low Risk|5|4|0
187581|M|M|Advanced Degree|10000|Low Risk|5|4|0
187582|F|M|Advanced Degree|10000|Low Risk|5|4|0
187583|M|S|Advanced Degree|10000|Low Risk|5|4|0
187584|F|S|Advanced Degree|10000|Low Risk|5|4|0
187585|M|D|Advanced Degree|10000|Low Risk|5|4|0
187586|F|D|Advanced Degree|10000|Low Risk|5|4|0
187587|M|W|Advanced Degree|10000|Low Risk|5|4|0
187588|F|W|Advanced Degree|10000|Low Risk|5|4|0
187589|M|U|Advanced Degree|10000|Low Risk|5|4|0
187590|F|U|Advanced Degree|10000|Low Risk|5|4|0
187591|M|M|Unknown|10000|Low Risk|5|4|0
187592|F|M|Unknown|10000|Low Risk|5|4|0
187593|M|S|Unknown|10000|Low Risk|5|4|0
187594|F|S|Unknown|10000|Low Risk|5|4|0
187595|M|D|Unknown|10000|Low Risk|5|4|0
187596|F|D|Unknown|10000|Low Risk|5|4|0
187597|M|W|Unknown|10000|Low Risk|5|4|0
187598|F|W|Unknown|10000|Low Risk|5|4|0
187599|M|U|Unknown|10000|Low Risk|5|4|0
187600|F|U|Unknown|10000|Low Risk|5|4|0
187601|M|M|Primary|500|High Risk|5|4|0
187602|F|M|Primary|500|High Risk|5|4|0
187603|M|S|Primary|500|High Risk|5|4|0
187604|F|S|Primary|500|High Risk|5|4|0
187605|M|D|Primary|500|High Risk|5|4|0
187606|F|D|Primary|500|High Risk|5|4|0
187607|M|W|Primary|500|High Risk|5|4|0
187608|F|W|Primary|500|High Risk|5|4|0
187609|M|U|Primary|500|High Risk|5|4|0
187610|F|U|Primary|500|High Risk|5|4|0
187611|M|M|Secondary|500|High Risk|5|4|0
187612|F|M|Secondary|500|High Risk|5|4|0
187613|M|S|Secondary|500|High Risk|5|4|0
187614|F|S|Secondary|500|High Risk|5|4|0
187615|M|D|Secondary|500|High Risk|5|4|0
187616|F|D|Secondary|500|High Risk|5|4|0
187617|M|W|Secondary|500|High Risk|5|4|0
187618|F|W|Secondary|500|High Risk|5|4|0
187619|M|U|Secondary|500|High Risk|5|4|0
187620|F|U|Secondary|500|High Risk|5|4|0
187621|M|M|College|500|High Risk|5|4|0
187622|F|M|College|500|High Risk|5|4|0
187623|M|S|College|500|High Risk|5|4|0
187624|F|S|College|500|High Risk|5|4|0
187625|M|D|College|500|High Risk|5|4|0
187626|F|D|College|500|High Risk|5|4|0
187627|M|W|College|500|High Risk|5|4|0
187628|F|W|College|500|High Risk|5|4|0
187629|M|U|College|500|High Risk|5|4|0
187630|F|U|College|500|High Risk|5|4|0
187631|M|M|2 yr Degree|500|High Risk|5|4|0
187632|F|M|2 yr Degree|500|High Risk|5|4|0
187633|M|S|2 yr Degree|500|High Risk|5|4|0
187634|F|S|2 yr Degree|500|High Risk|5|4|0
187635|M|D|2 yr Degree|500|High Risk|5|4|0
187636|F|D|2 yr Degree|500|High Risk|5|4|0
187637|M|W|2 yr Degree|500|High Risk|5|4|0
187638|F|W|2 yr Degree|500|High Risk|5|4|0
187639|M|U|2 yr Degree|500|High Risk|5|4|0
187640|F|U|2 yr Degree|500|High Risk|5|4|0
187641|M|M|4 yr Degree|500|High Risk|5|4|0
187642|F|M|4 yr Degree|500|High Risk|5|4|0
187643|M|S|4 yr Degree|500|High Risk|5|4|0
187644|F|S|4 yr Degree|500|High Risk|5|4|0
187645|M|D|4 yr Degree|500|High Risk|5|4|0
187646|F|D|4 yr Degree|500|High Risk|5|4|0
187647|M|W|4 yr Degree|500|High Risk|5|4|0
187648|F|W|4 yr Degree|500|High Risk|5|4|0
187649|M|U|4 yr Degree|500|High Risk|5|4|0
187650|F|U|4 yr Degree|500|High Risk|5|4|0
187651|M|M|Advanced Degree|500|High Risk|5|4|0
187652|F|M|Advanced Degree|500|High Risk|5|4|0
187653|M|S|Advanced Degree|500|High Risk|5|4|0
187654|F|S|Advanced Degree|500|High Risk|5|4|0
187655|M|D|Advanced Degree|500|High Risk|5|4|0
187656|F|D|Advanced Degree|500|High Risk|5|4|0
187657|M|W|Advanced Degree|500|High Risk|5|4|0
187658|F|W|Advanced Degree|500|High Risk|5|4|0
187659|M|U|Advanced Degree|500|High Risk|5|4|0
187660|F|U|Advanced Degree|500|High Risk|5|4|0
187661|M|M|Unknown|500|High Risk|5|4|0
187662|F|M|Unknown|500|High Risk|5|4|0
187663|M|S|Unknown|500|High Risk|5|4|0
187664|F|S|Unknown|500|High Risk|5|4|0
187665|M|D|Unknown|500|High Risk|5|4|0
187666|F|D|Unknown|500|High Risk|5|4|0
187667|M|W|Unknown|500|High Risk|5|4|0
187668|F|W|Unknown|500|High Risk|5|4|0
187669|M|U|Unknown|500|High Risk|5|4|0
187670|F|U|Unknown|500|High Risk|5|4|0
187671|M|M|Primary|1000|High Risk|5|4|0
187672|F|M|Primary|1000|High Risk|5|4|0
187673|M|S|Primary|1000|High Risk|5|4|0
187674|F|S|Primary|1000|High Risk|5|4|0
187675|M|D|Primary|1000|High Risk|5|4|0
187676|F|D|Primary|1000|High Risk|5|4|0
187677|M|W|Primary|1000|High Risk|5|4|0
187678|F|W|Primary|1000|High Risk|5|4|0
187679|M|U|Primary|1000|High Risk|5|4|0
187680|F|U|Primary|1000|High Risk|5|4|0
187681|M|M|Secondary|1000|High Risk|5|4|0
187682|F|M|Secondary|1000|High Risk|5|4|0
187683|M|S|Secondary|1000|High Risk|5|4|0
187684|F|S|Secondary|1000|High Risk|5|4|0
187685|M|D|Secondary|1000|High Risk|5|4|0
187686|F|D|Secondary|1000|High Risk|5|4|0
187687|M|W|Secondary|1000|High Risk|5|4|0
187688|F|W|Secondary|1000|High Risk|5|4|0
187689|M|U|Secondary|1000|High Risk|5|4|0
187690|F|U|Secondary|1000|High Risk|5|4|0
187691|M|M|College|1000|High Risk|5|4|0
187692|F|M|College|1000|High Risk|5|4|0
187693|M|S|College|1000|High Risk|5|4|0
187694|F|S|College|1000|High Risk|5|4|0
187695|M|D|College|1000|High Risk|5|4|0
187696|F|D|College|1000|High Risk|5|4|0
187697|M|W|College|1000|High Risk|5|4|0
187698|F|W|College|1000|High Risk|5|4|0
187699|M|U|College|1000|High Risk|5|4|0
187700|F|U|College|1000|High Risk|5|4|0
187701|M|M|2 yr Degree|1000|High Risk|5|4|0
187702|F|M|2 yr Degree|1000|High Risk|5|4|0
187703|M|S|2 yr Degree|1000|High Risk|5|4|0
187704|F|S|2 yr Degree|1000|High Risk|5|4|0
187705|M|D|2 yr Degree|1000|High Risk|5|4|0
187706|F|D|2 yr Degree|1000|High Risk|5|4|0
187707|M|W|2 yr Degree|1000|High Risk|5|4|0
187708|F|W|2 yr Degree|1000|High Risk|5|4|0
187709|M|U|2 yr Degree|1000|High Risk|5|4|0
187710|F|U|2 yr Degree|1000|High Risk|5|4|0
187711|M|M|4 yr Degree|1000|High Risk|5|4|0
187712|F|M|4 yr Degree|1000|High Risk|5|4|0
187713|M|S|4 yr Degree|1000|High Risk|5|4|0
187714|F|S|4 yr Degree|1000|High Risk|5|4|0
187715|M|D|4 yr Degree|1000|High Risk|5|4|0
187716|F|D|4 yr Degree|1000|High Risk|5|4|0
187717|M|W|4 yr Degree|1000|High Risk|5|4|0
187718|F|W|4 yr Degree|1000|High Risk|5|4|0
187719|M|U|4 yr Degree|1000|High Risk|5|4|0
187720|F|U|4 yr Degree|1000|High Risk|5|4|0
187721|M|M|Advanced Degree|1000|High Risk|5|4|0
187722|F|M|Advanced Degree|1000|High Risk|5|4|0
187723|M|S|Advanced Degree|1000|High Risk|5|4|0
187724|F|S|Advanced Degree|1000|High Risk|5|4|0
187725|M|D|Advanced Degree|1000|High Risk|5|4|0
187726|F|D|Advanced Degree|1000|High Risk|5|4|0
187727|M|W|Advanced Degree|1000|High Risk|5|4|0
187728|F|W|Advanced Degree|1000|High Risk|5|4|0
187729|M|U|Advanced Degree|1000|High Risk|5|4|0
187730|F|U|Advanced Degree|1000|High Risk|5|4|0
187731|M|M|Unknown|1000|High Risk|5|4|0
187732|F|M|Unknown|1000|High Risk|5|4|0
187733|M|S|Unknown|1000|High Risk|5|4|0
187734|F|S|Unknown|1000|High Risk|5|4|0
187735|M|D|Unknown|1000|High Risk|5|4|0
187736|F|D|Unknown|1000|High Risk|5|4|0
187737|M|W|Unknown|1000|High Risk|5|4|0
187738|F|W|Unknown|1000|High Risk|5|4|0
187739|M|U|Unknown|1000|High Risk|5|4|0
187740|F|U|Unknown|1000|High Risk|5|4|0
187741|M|M|Primary|1500|High Risk|5|4|0
187742|F|M|Primary|1500|High Risk|5|4|0
187743|M|S|Primary|1500|High Risk|5|4|0
187744|F|S|Primary|1500|High Risk|5|4|0
187745|M|D|Primary|1500|High Risk|5|4|0
187746|F|D|Primary|1500|High Risk|5|4|0
187747|M|W|Primary|1500|High Risk|5|4|0
187748|F|W|Primary|1500|High Risk|5|4|0
187749|M|U|Primary|1500|High Risk|5|4|0
187750|F|U|Primary|1500|High Risk|5|4|0
187751|M|M|Secondary|1500|High Risk|5|4|0
187752|F|M|Secondary|1500|High Risk|5|4|0
187753|M|S|Secondary|1500|High Risk|5|4|0
187754|F|S|Secondary|1500|High Risk|5|4|0
187755|M|D|Secondary|1500|High Risk|5|4|0
187756|F|D|Secondary|1500|High Risk|5|4|0
187757|M|W|Secondary|1500|High Risk|5|4|0
187758|F|W|Secondary|1500|High Risk|5|4|0
187759|M|U|Secondary|1500|High Risk|5|4|0
187760|F|U|Secondary|1500|High Risk|5|4|0
187761|M|M|College|1500|High Risk|5|4|0
187762|F|M|College|1500|High Risk|5|4|0
187763|M|S|College|1500|High Risk|5|4|0
187764|F|S|College|1500|High Risk|5|4|0
187765|M|D|College|1500|High Risk|5|4|0
187766|F|D|College|1500|High Risk|5|4|0
187767|M|W|College|1500|High Risk|5|4|0
187768|F|W|College|1500|High Risk|5|4|0
187769|M|U|College|1500|High Risk|5|4|0
187770|F|U|College|1500|High Risk|5|4|0
187771|M|M|2 yr Degree|1500|High Risk|5|4|0
187772|F|M|2 yr Degree|1500|High Risk|5|4|0
187773|M|S|2 yr Degree|1500|High Risk|5|4|0
187774|F|S|2 yr Degree|1500|High Risk|5|4|0
187775|M|D|2 yr Degree|1500|High Risk|5|4|0
187776|F|D|2 yr Degree|1500|High Risk|5|4|0
187777|M|W|2 yr Degree|1500|High Risk|5|4|0
187778|F|W|2 yr Degree|1500|High Risk|5|4|0
187779|M|U|2 yr Degree|1500|High Risk|5|4|0
187780|F|U|2 yr Degree|1500|High Risk|5|4|0
187781|M|M|4 yr Degree|1500|High Risk|5|4|0
187782|F|M|4 yr Degree|1500|High Risk|5|4|0
187783|M|S|4 yr Degree|1500|High Risk|5|4|0
187784|F|S|4 yr Degree|1500|High Risk|5|4|0
187785|M|D|4 yr Degree|1500|High Risk|5|4|0
187786|F|D|4 yr Degree|1500|High Risk|5|4|0
187787|M|W|4 yr Degree|1500|High Risk|5|4|0
187788|F|W|4 yr Degree|1500|High Risk|5|4|0
187789|M|U|4 yr Degree|1500|High Risk|5|4|0
187790|F|U|4 yr Degree|1500|High Risk|5|4|0
187791|M|M|Advanced Degree|1500|High Risk|5|4|0
187792|F|M|Advanced Degree|1500|High Risk|5|4|0
187793|M|S|Advanced Degree|1500|High Risk|5|4|0
187794|F|S|Advanced Degree|1500|High Risk|5|4|0
187795|M|D|Advanced Degree|1500|High Risk|5|4|0
187796|F|D|Advanced Degree|1500|High Risk|5|4|0
187797|M|W|Advanced Degree|1500|High Risk|5|4|0
187798|F|W|Advanced Degree|1500|High Risk|5|4|0
187799|M|U|Advanced Degree|1500|High Risk|5|4|0
187800|F|U|Advanced Degree|1500|High Risk|5|4|0
187801|M|M|Unknown|1500|High Risk|5|4|0
187802|F|M|Unknown|1500|High Risk|5|4|0
187803|M|S|Unknown|1500|High Risk|5|4|0
187804|F|S|Unknown|1500|High Risk|5|4|0
187805|M|D|Unknown|1500|High Risk|5|4|0
187806|F|D|Unknown|1500|High Risk|5|4|0
187807|M|W|Unknown|1500|High Risk|5|4|0
187808|F|W|Unknown|1500|High Risk|5|4|0
187809|M|U|Unknown|1500|High Risk|5|4|0
187810|F|U|Unknown|1500|High Risk|5|4|0
187811|M|M|Primary|2000|High Risk|5|4|0
187812|F|M|Primary|2000|High Risk|5|4|0
187813|M|S|Primary|2000|High Risk|5|4|0
187814|F|S|Primary|2000|High Risk|5|4|0
187815|M|D|Primary|2000|High Risk|5|4|0
187816|F|D|Primary|2000|High Risk|5|4|0
187817|M|W|Primary|2000|High Risk|5|4|0
187818|F|W|Primary|2000|High Risk|5|4|0
187819|M|U|Primary|2000|High Risk|5|4|0
187820|F|U|Primary|2000|High Risk|5|4|0
187821|M|M|Secondary|2000|High Risk|5|4|0
187822|F|M|Secondary|2000|High Risk|5|4|0
187823|M|S|Secondary|2000|High Risk|5|4|0
187824|F|S|Secondary|2000|High Risk|5|4|0
187825|M|D|Secondary|2000|High Risk|5|4|0
187826|F|D|Secondary|2000|High Risk|5|4|0
187827|M|W|Secondary|2000|High Risk|5|4|0
187828|F|W|Secondary|2000|High Risk|5|4|0
187829|M|U|Secondary|2000|High Risk|5|4|0
187830|F|U|Secondary|2000|High Risk|5|4|0
187831|M|M|College|2000|High Risk|5|4|0
187832|F|M|College|2000|High Risk|5|4|0
187833|M|S|College|2000|High Risk|5|4|0
187834|F|S|College|2000|High Risk|5|4|0
187835|M|D|College|2000|High Risk|5|4|0
187836|F|D|College|2000|High Risk|5|4|0
187837|M|W|College|2000|High Risk|5|4|0
187838|F|W|College|2000|High Risk|5|4|0
187839|M|U|College|2000|High Risk|5|4|0
187840|F|U|College|2000|High Risk|5|4|0
187841|M|M|2 yr Degree|2000|High Risk|5|4|0
187842|F|M|2 yr Degree|2000|High Risk|5|4|0
187843|M|S|2 yr Degree|2000|High Risk|5|4|0
187844|F|S|2 yr Degree|2000|High Risk|5|4|0
187845|M|D|2 yr Degree|2000|High Risk|5|4|0
187846|F|D|2 yr Degree|2000|High Risk|5|4|0
187847|M|W|2 yr Degree|2000|High Risk|5|4|0
187848|F|W|2 yr Degree|2000|High Risk|5|4|0
187849|M|U|2 yr Degree|2000|High Risk|5|4|0
187850|F|U|2 yr Degree|2000|High Risk|5|4|0
187851|M|M|4 yr Degree|2000|High Risk|5|4|0
187852|F|M|4 yr Degree|2000|High Risk|5|4|0
187853|M|S|4 yr Degree|2000|High Risk|5|4|0
187854|F|S|4 yr Degree|2000|High Risk|5|4|0
187855|M|D|4 yr Degree|2000|High Risk|5|4|0
187856|F|D|4 yr Degree|2000|High Risk|5|4|0
187857|M|W|4 yr Degree|2000|High Risk|5|4|0
187858|F|W|4 yr Degree|2000|High Risk|5|4|0
187859|M|U|4 yr Degree|2000|High Risk|5|4|0
187860|F|U|4 yr Degree|2000|High Risk|5|4|0
187861|M|M|Advanced Degree|2000|High Risk|5|4|0
187862|F|M|Advanced Degree|2000|High Risk|5|4|0
187863|M|S|Advanced Degree|2000|High Risk|5|4|0
187864|F|S|Advanced Degree|2000|High Risk|5|4|0
187865|M|D|Advanced Degree|2000|High Risk|5|4|0
187866|F|D|Advanced Degree|2000|High Risk|5|4|0
187867|M|W|Advanced Degree|2000|High Risk|5|4|0
187868|F|W|Advanced Degree|2000|High Risk|5|4|0
187869|M|U|Advanced Degree|2000|High Risk|5|4|0
187870|F|U|Advanced Degree|2000|High Risk|5|4|0
187871|M|M|Unknown|2000|High Risk|5|4|0
187872|F|M|Unknown|2000|High Risk|5|4|0
187873|M|S|Unknown|2000|High Risk|5|4|0
187874|F|S|Unknown|2000|High Risk|5|4|0
187875|M|D|Unknown|2000|High Risk|5|4|0
187876|F|D|Unknown|2000|High Risk|5|4|0
187877|M|W|Unknown|2000|High Risk|5|4|0
187878|F|W|Unknown|2000|High Risk|5|4|0
187879|M|U|Unknown|2000|High Risk|5|4|0
187880|F|U|Unknown|2000|High Risk|5|4|0
187881|M|M|Primary|2500|High Risk|5|4|0
187882|F|M|Primary|2500|High Risk|5|4|0
187883|M|S|Primary|2500|High Risk|5|4|0
187884|F|S|Primary|2500|High Risk|5|4|0
187885|M|D|Primary|2500|High Risk|5|4|0
187886|F|D|Primary|2500|High Risk|5|4|0
187887|M|W|Primary|2500|High Risk|5|4|0
187888|F|W|Primary|2500|High Risk|5|4|0
187889|M|U|Primary|2500|High Risk|5|4|0
187890|F|U|Primary|2500|High Risk|5|4|0
187891|M|M|Secondary|2500|High Risk|5|4|0
187892|F|M|Secondary|2500|High Risk|5|4|0
187893|M|S|Secondary|2500|High Risk|5|4|0
187894|F|S|Secondary|2500|High Risk|5|4|0
187895|M|D|Secondary|2500|High Risk|5|4|0
187896|F|D|Secondary|2500|High Risk|5|4|0
187897|M|W|Secondary|2500|High Risk|5|4|0
187898|F|W|Secondary|2500|High Risk|5|4|0
187899|M|U|Secondary|2500|High Risk|5|4|0
187900|F|U|Secondary|2500|High Risk|5|4|0
187901|M|M|College|2500|High Risk|5|4|0
187902|F|M|College|2500|High Risk|5|4|0
187903|M|S|College|2500|High Risk|5|4|0
187904|F|S|College|2500|High Risk|5|4|0
187905|M|D|College|2500|High Risk|5|4|0
187906|F|D|College|2500|High Risk|5|4|0
187907|M|W|College|2500|High Risk|5|4|0
187908|F|W|College|2500|High Risk|5|4|0
187909|M|U|College|2500|High Risk|5|4|0
187910|F|U|College|2500|High Risk|5|4|0
187911|M|M|2 yr Degree|2500|High Risk|5|4|0
187912|F|M|2 yr Degree|2500|High Risk|5|4|0
187913|M|S|2 yr Degree|2500|High Risk|5|4|0
187914|F|S|2 yr Degree|2500|High Risk|5|4|0
187915|M|D|2 yr Degree|2500|High Risk|5|4|0
187916|F|D|2 yr Degree|2500|High Risk|5|4|0
187917|M|W|2 yr Degree|2500|High Risk|5|4|0
187918|F|W|2 yr Degree|2500|High Risk|5|4|0
187919|M|U|2 yr Degree|2500|High Risk|5|4|0
187920|F|U|2 yr Degree|2500|High Risk|5|4|0
187921|M|M|4 yr Degree|2500|High Risk|5|4|0
187922|F|M|4 yr Degree|2500|High Risk|5|4|0
187923|M|S|4 yr Degree|2500|High Risk|5|4|0
187924|F|S|4 yr Degree|2500|High Risk|5|4|0
187925|M|D|4 yr Degree|2500|High Risk|5|4|0
187926|F|D|4 yr Degree|2500|High Risk|5|4|0
187927|M|W|4 yr Degree|2500|High Risk|5|4|0
187928|F|W|4 yr Degree|2500|High Risk|5|4|0
187929|M|U|4 yr Degree|2500|High Risk|5|4|0
187930|F|U|4 yr Degree|2500|High Risk|5|4|0
187931|M|M|Advanced Degree|2500|High Risk|5|4|0
187932|F|M|Advanced Degree|2500|High Risk|5|4|0
187933|M|S|Advanced Degree|2500|High Risk|5|4|0
187934|F|S|Advanced Degree|2500|High Risk|5|4|0
187935|M|D|Advanced Degree|2500|High Risk|5|4|0
187936|F|D|Advanced Degree|2500|High Risk|5|4|0
187937|M|W|Advanced Degree|2500|High Risk|5|4|0
187938|F|W|Advanced Degree|2500|High Risk|5|4|0
187939|M|U|Advanced Degree|2500|High Risk|5|4|0
187940|F|U|Advanced Degree|2500|High Risk|5|4|0
187941|M|M|Unknown|2500|High Risk|5|4|0
187942|F|M|Unknown|2500|High Risk|5|4|0
187943|M|S|Unknown|2500|High Risk|5|4|0
187944|F|S|Unknown|2500|High Risk|5|4|0
187945|M|D|Unknown|2500|High Risk|5|4|0
187946|F|D|Unknown|2500|High Risk|5|4|0
187947|M|W|Unknown|2500|High Risk|5|4|0
187948|F|W|Unknown|2500|High Risk|5|4|0
187949|M|U|Unknown|2500|High Risk|5|4|0
187950|F|U|Unknown|2500|High Risk|5|4|0
187951|M|M|Primary|3000|High Risk|5|4|0
187952|F|M|Primary|3000|High Risk|5|4|0
187953|M|S|Primary|3000|High Risk|5|4|0
187954|F|S|Primary|3000|High Risk|5|4|0
187955|M|D|Primary|3000|High Risk|5|4|0
187956|F|D|Primary|3000|High Risk|5|4|0
187957|M|W|Primary|3000|High Risk|5|4|0
187958|F|W|Primary|3000|High Risk|5|4|0
187959|M|U|Primary|3000|High Risk|5|4|0
187960|F|U|Primary|3000|High Risk|5|4|0
187961|M|M|Secondary|3000|High Risk|5|4|0
187962|F|M|Secondary|3000|High Risk|5|4|0
187963|M|S|Secondary|3000|High Risk|5|4|0
187964|F|S|Secondary|3000|High Risk|5|4|0
187965|M|D|Secondary|3000|High Risk|5|4|0
187966|F|D|Secondary|3000|High Risk|5|4|0
187967|M|W|Secondary|3000|High Risk|5|4|0
187968|F|W|Secondary|3000|High Risk|5|4|0
187969|M|U|Secondary|3000|High Risk|5|4|0
187970|F|U|Secondary|3000|High Risk|5|4|0
187971|M|M|College|3000|High Risk|5|4|0
187972|F|M|College|3000|High Risk|5|4|0
187973|M|S|College|3000|High Risk|5|4|0
187974|F|S|College|3000|High Risk|5|4|0
187975|M|D|College|3000|High Risk|5|4|0
187976|F|D|College|3000|High Risk|5|4|0
187977|M|W|College|3000|High Risk|5|4|0
187978|F|W|College|3000|High Risk|5|4|0
187979|M|U|College|3000|High Risk|5|4|0
187980|F|U|College|3000|High Risk|5|4|0
187981|M|M|2 yr Degree|3000|High Risk|5|4|0
187982|F|M|2 yr Degree|3000|High Risk|5|4|0
187983|M|S|2 yr Degree|3000|High Risk|5|4|0
187984|F|S|2 yr Degree|3000|High Risk|5|4|0
187985|M|D|2 yr Degree|3000|High Risk|5|4|0
187986|F|D|2 yr Degree|3000|High Risk|5|4|0
187987|M|W|2 yr Degree|3000|High Risk|5|4|0
187988|F|W|2 yr Degree|3000|High Risk|5|4|0
187989|M|U|2 yr Degree|3000|High Risk|5|4|0
187990|F|U|2 yr Degree|3000|High Risk|5|4|0
187991|M|M|4 yr Degree|3000|High Risk|5|4|0
187992|F|M|4 yr Degree|3000|High Risk|5|4|0
187993|M|S|4 yr Degree|3000|High Risk|5|4|0
187994|F|S|4 yr Degree|3000|High Risk|5|4|0
187995|M|D|4 yr Degree|3000|High Risk|5|4|0
187996|F|D|4 yr Degree|3000|High Risk|5|4|0
187997|M|W|4 yr Degree|3000|High Risk|5|4|0
187998|F|W|4 yr Degree|3000|High Risk|5|4|0
187999|M|U|4 yr Degree|3000|High Risk|5|4|0
188000|F|U|4 yr Degree|3000|High Risk|5|4|0
188001|M|M|Advanced Degree|3000|High Risk|5|4|0
188002|F|M|Advanced Degree|3000|High Risk|5|4|0
188003|M|S|Advanced Degree|3000|High Risk|5|4|0
188004|F|S|Advanced Degree|3000|High Risk|5|4|0
188005|M|D|Advanced Degree|3000|High Risk|5|4|0
188006|F|D|Advanced Degree|3000|High Risk|5|4|0
188007|M|W|Advanced Degree|3000|High Risk|5|4|0
188008|F|W|Advanced Degree|3000|High Risk|5|4|0
188009|M|U|Advanced Degree|3000|High Risk|5|4|0
188010|F|U|Advanced Degree|3000|High Risk|5|4|0
188011|M|M|Unknown|3000|High Risk|5|4|0
188012|F|M|Unknown|3000|High Risk|5|4|0
188013|M|S|Unknown|3000|High Risk|5|4|0
188014|F|S|Unknown|3000|High Risk|5|4|0
188015|M|D|Unknown|3000|High Risk|5|4|0
188016|F|D|Unknown|3000|High Risk|5|4|0
188017|M|W|Unknown|3000|High Risk|5|4|0
188018|F|W|Unknown|3000|High Risk|5|4|0
188019|M|U|Unknown|3000|High Risk|5|4|0
188020|F|U|Unknown|3000|High Risk|5|4|0
188021|M|M|Primary|3500|High Risk|5|4|0
188022|F|M|Primary|3500|High Risk|5|4|0
188023|M|S|Primary|3500|High Risk|5|4|0
188024|F|S|Primary|3500|High Risk|5|4|0
188025|M|D|Primary|3500|High Risk|5|4|0
188026|F|D|Primary|3500|High Risk|5|4|0
188027|M|W|Primary|3500|High Risk|5|4|0
188028|F|W|Primary|3500|High Risk|5|4|0
188029|M|U|Primary|3500|High Risk|5|4|0
188030|F|U|Primary|3500|High Risk|5|4|0
188031|M|M|Secondary|3500|High Risk|5|4|0
188032|F|M|Secondary|3500|High Risk|5|4|0
188033|M|S|Secondary|3500|High Risk|5|4|0
188034|F|S|Secondary|3500|High Risk|5|4|0
188035|M|D|Secondary|3500|High Risk|5|4|0
188036|F|D|Secondary|3500|High Risk|5|4|0
188037|M|W|Secondary|3500|High Risk|5|4|0
188038|F|W|Secondary|3500|High Risk|5|4|0
188039|M|U|Secondary|3500|High Risk|5|4|0
188040|F|U|Secondary|3500|High Risk|5|4|0
188041|M|M|College|3500|High Risk|5|4|0
188042|F|M|College|3500|High Risk|5|4|0
188043|M|S|College|3500|High Risk|5|4|0
188044|F|S|College|3500|High Risk|5|4|0
188045|M|D|College|3500|High Risk|5|4|0
188046|F|D|College|3500|High Risk|5|4|0
188047|M|W|College|3500|High Risk|5|4|0
188048|F|W|College|3500|High Risk|5|4|0
188049|M|U|College|3500|High Risk|5|4|0
188050|F|U|College|3500|High Risk|5|4|0
188051|M|M|2 yr Degree|3500|High Risk|5|4|0
188052|F|M|2 yr Degree|3500|High Risk|5|4|0
188053|M|S|2 yr Degree|3500|High Risk|5|4|0
188054|F|S|2 yr Degree|3500|High Risk|5|4|0
188055|M|D|2 yr Degree|3500|High Risk|5|4|0
188056|F|D|2 yr Degree|3500|High Risk|5|4|0
188057|M|W|2 yr Degree|3500|High Risk|5|4|0
