inv_date_sk|inv_item_sk|inv_warehouse_sk|inv_quantity_on_hand
2452131|495|1|697
2452131|497|1|715
2452131|499|1|503
2452131|501|1|988
2452131|503|1|767
2452131|505|1|544
2452131|507|1|959
2452131|509|1|700
2452131|511|1|190
2452131|513|1|263
2452131|515|1|575
2452131|517|1|607
2452131|519|1|755
2452131|521|1|911
2452131|523|1|963
2452131|525|1|970
2452131|527|1|659
2452131|529|1|519
2452131|531|1|181
2452131|533|1|983
2452131|535|1|554
2452131|537|1|932
2452131|539|1|896
2452131|541|1|664
2452131|543|1|474
2452131|545|1|958
2452131|547|1|998
2452131|549|1|297
2452131|551|1|984
2452131|553|1|445
2452131|555|1|730
2452131|557|1|553
2452131|559|1|687
2452131|561|1|224
2452131|563|1|274
2452131|565|1|342
2452131|567|1|205
2452131|569|1|358
2452131|571|1|682
2452131|573|1|585
2452131|575|1|486
2452131|577|1|756
2452131|579|1|750
2452131|581|1|253
2452131|583|1|
2452131|585|1|656
2452131|587|1|159
2452131|589|1|985
2452131|591|1|89
2452131|593|1|262
2452131|595|1|275
2452131|597|1|891
2452131|599|1|401
2452131|601|1|711
2452131|603|1|718
2452131|605|1|359
2452131|607|1|782
2452131|609|1|169
2452131|611|1|613
2452131|613|1|942
2452131|615|1|603
2452131|617|1|787
2452131|619|1|911
2452131|621|1|874
2452131|623|1|832
2452131|625|1|958
2452131|627|1|941
2452131|629|1|725
2452131|631|1|807
2452131|633|1|158
2452131|635|1|269
2452131|637|1|148
2452131|639|1|300
2452131|641|1|915
2452131|643|1|52
2452131|645|1|858
2452131|647|1|446
2452131|649|1|191
2452131|651|1|824
2452131|653|1|157
2452131|655|1|774
2452131|657|1|739
2452131|659|1|192
2452131|661|1|801
2452131|663|1|720
2452131|665|1|369
2452131|667|1|332
2452131|669|1|636
2452131|671|1|208
2452131|673|1|371
2452131|675|1|514
2452131|677|1|867
2452131|679|1|603
2452131|681|1|610
2452131|683|1|978
2452131|685|1|285
2452131|687|1|
2452131|689|1|122
2452131|691|1|
2452131|693|1|89
2452131|695|1|27
2452131|697|1|
2452131|699|1|882
2452131|701|1|358
2452131|703|1|866
2452131|705|1|496
2452131|707|1|724
2452131|709|1|977
2452131|711|1|595
2452131|713|1|106
2452131|715|1|508
2452131|717|1|
2452131|719|1|588
2452131|721|1|54
2452131|723|1|335
2452131|725|1|560
2452131|727|1|615
2452131|729|1|227
2452131|731|1|797
2452131|733|1|851
2452131|735|1|555
2452131|737|1|779
2452131|739|1|998
2452131|741|1|255
2452131|743|1|268
2452131|745|1|949
2452131|747|1|692
2452131|749|1|920
2452131|751|1|884
2452131|753|1|
2452131|755|1|800
2452131|757|1|396
2452131|759|1|901
2452131|761|1|477
2452131|763|1|921
2452131|765|1|
2452131|767|1|357
2452131|769|1|820
2452131|771|1|664
2452131|773|1|365
2452131|775|1|28
2452131|777|1|365
2452131|779|1|933
2452131|781|1|50
2452131|783|1|792
2452131|785|1|225
2452131|787|1|771
2452131|789|1|820
2452131|791|1|547
2452131|793|1|537
2452131|795|1|80
2452131|797|1|351
2452131|799|1|261
2452131|801|1|737
2452131|803|1|501
2452131|805|1|793
2452131|807|1|175
2452131|809|1|235
2452131|811|1|87
2452131|813|1|288
2452131|815|1|805
2452131|817|1|750
2452131|819|1|130
2452131|821|1|86
2452131|823|1|932
2452131|825|1|434
2452131|827|1|260
2452131|829|1|294
2452131|831|1|379
2452131|833|1|
2452131|835|1|598
2452131|837|1|181
2452131|839|1|628
2452131|841|1|92
2452131|843|1|
2452131|845|1|559
2452131|847|1|48
2452131|849|1|125
2452131|851|1|948
2452131|853|1|194
2452131|855|1|186
2452131|857|1|362
2452131|859|1|790
2452131|861|1|309
2452131|863|1|59
2452131|865|1|587
2452131|867|1|341
2452131|869|1|924
2452131|871|1|
2452131|873|1|236
2452131|875|1|933
2452131|877|1|229
2452131|879|1|996
2452131|881|1|487
2452131|883|1|289
2452131|885|1|309
2452131|887|1|379
2452131|889|1|588
2452131|891|1|614
2452131|893|1|764
2452131|895|1|310
2452131|897|1|952
2452131|899|1|
2452131|901|1|761
2452131|903|1|475
2452131|905|1|217
2452131|907|1|58
2452131|909|1|164
2452131|911|1|920
2452131|913|1|569
2452131|915|1|522
2452131|917|1|615
2452131|919|1|606
2452131|921|1|417
2452131|923|1|124
2452131|925|1|719
2452131|927|1|427
2452131|929|1|171
2452131|931|1|493
2452131|933|1|880
2452131|935|1|965
2452131|937|1|
2452131|939|1|161
2452131|941|1|408
2452131|943|1|66
2452131|945|1|616
2452131|947|1|815
2452131|949|1|7
2452131|951|1|943
2452131|953|1|751
2452131|955|1|501
2452131|957|1|373
2452131|959|1|962
2452131|961|1|326
2452131|963|1|404
2452131|965|1|615
2452131|967|1|228
2452131|969|1|793
2452131|971|1|600
2452131|973|1|744
2452131|975|1|738
2452131|977|1|906
2452131|979|1|748
2452131|981|1|891
2452131|983|1|896
2452131|985|1|481
2452131|987|1|
2452131|989|1|608
2452131|991|1|253
2452131|993|1|574
2452131|995|1|16
2452131|997|1|912
2452131|999|1|14
2452131|1001|1|895
2452131|1003|1|630
2452131|1005|1|725
2452131|1007|1|706
2452131|1009|1|561
2452131|1011|1|961
2452131|1013|1|174
2452131|1015|1|597
2452131|1017|1|777
2452131|1019|1|177
2452131|1021|1|769
2452131|1023|1|761
2452131|1025|1|
2452131|1027|1|428
2452131|1029|1|342
2452131|1031|1|963
2452131|1033|1|705
2452131|1035|1|482
2452131|1037|1|284
2452131|1039|1|297
2452131|1041|1|379
2452131|1043|1|714
2452131|1045|1|4
2452131|1047|1|850
2452131|1049|1|660
2452131|1051|1|410
2452131|1053|1|62
2452131|1055|1|590
2452131|1057|1|692
2452131|1059|1|275
2452131|1061|1|431
2452131|1063|1|704
2452131|1065|1|323
2452131|1067|1|934
2452131|1069|1|543
2452131|1071|1|226
2452131|1073|1|905
2452131|1075|1|879
2452131|1077|1|118
2452131|1079|1|147
2452131|1081|1|940
2452131|1083|1|608
2452131|1085|1|49
2452131|1087|1|606
2452131|1089|1|266
2452131|1091|1|115
2452131|1093|1|291
2452131|1095|1|718
2452131|1097|1|140
2452131|1099|1|271
2452131|1101|1|590
2452131|1103|1|127
2452131|1105|1|225
2452131|1107|1|46
2452131|1109|1|143
2452131|1111|1|68
2452131|1113|1|261
2452131|1115|1|777
2452131|1117|1|633
2452131|1119|1|914
2452131|1121|1|4
2452131|1123|1|874
2452131|1125|1|788
2452131|1127|1|351
2452131|1129|1|992
2452131|1131|1|102
2452131|1133|1|805
2452131|1135|1|193
2452131|1137|1|746
2452131|1139|1|549
2452131|1141|1|731
2452131|1143|1|596
2452131|1145|1|
2452131|1147|1|98
2452131|1149|1|158
2452131|1151|1|487
2452131|1153|1|832
2452131|1155|1|853
2452131|1157|1|588
2452131|1159|1|622
2452131|1161|1|762
2452131|1163|1|525
2452131|1165|1|642
2452131|1167|1|775
2452131|1169|1|356
2452131|1171|1|653
2452131|1173|1|7
2452131|1175|1|328
2452131|1177|1|650
2452131|1179|1|127
2452131|1181|1|190
2452131|1183|1|172
2452131|1185|1|710
2452131|1187|1|892
2452131|1189|1|245
2452131|1191|1|769
2452131|1193|1|96
2452131|1195|1|326
2452131|1197|1|375
2452131|1199|1|700
2452131|1201|1|807
2452131|1203|1|400
2452131|1205|1|291
2452131|1207|1|456
2452131|1209|1|109
2452131|1211|1|827
2452131|1213|1|982
2452131|1215|1|406
2452131|1217|1|735
2452131|1219|1|750
2452131|1221|1|413
2452131|1223|1|504
2452131|1225|1|560
2452131|1227|1|290
2452131|1229|1|928
2452131|1231|1|
2452131|1233|1|
2452131|1235|1|929
2452131|1237|1|780
2452131|1239|1|999
2452131|1241|1|298
2452131|1243|1|570
2452131|1245|1|66
2452131|1247|1|305
2452131|1249|1|355
2452131|1251|1|322
2452131|1253|1|257
2452131|1255|1|341
2452131|1257|1|224
2452131|1259|1|29
2452131|1261|1|
2452131|1263|1|
2452131|1265|1|538
2452131|1267|1|557
2452131|1269|1|
2452131|1271|1|315
2452131|1273|1|565
2452131|1275|1|25
2452131|1277|1|249
2452131|1279|1|137
2452131|1281|1|98
2452131|1283|1|978
2452131|1285|1|824
2452131|1287|1|85
2452131|1289|1|434
2452131|1291|1|178
2452131|1293|1|188
2452131|1295|1|723
2452131|1297|1|162
2452131|1299|1|733
2452131|1301|1|55
2452131|1303|1|933
2452131|1305|1|887
2452131|1307|1|255
2452131|1309|1|781
2452131|1311|1|902
2452131|1313|1|
2452131|1315|1|390
2452131|1317|1|890
2452131|1319|1|692
2452131|1321|1|277
2452131|1323|1|659
2452131|1325|1|790
2452131|1327|1|272
2452131|1329|1|746
2452131|1331|1|23
2452131|1333|1|56
2452131|1335|1|314
2452131|1337|1|671
2452131|1339|1|540
2452131|1341|1|579
2452131|1343|1|364
2452131|1345|1|110
2452131|1347|1|564
2452131|1349|1|544
2452131|1351|1|562
2452131|1353|1|200
2452131|1355|1|926
2452131|1357|1|631
2452131|1359|1|135
2452131|1361|1|956
2452131|1363|1|149
2452131|1365|1|181
2452131|1367|1|131
2452131|1369|1|844
2452131|1371|1|764
2452131|1373|1|387
2452131|1375|1|925
2452131|1377|1|321
2452131|1379|1|219
2452131|1381|1|741
2452131|1383|1|921
2452131|1385|1|578
2452131|1387|1|950
2452131|1389|1|25
2452131|1391|1|549
2452131|1393|1|192
2452131|1395|1|751
2452131|1397|1|339
2452131|1399|1|505
2452131|1401|1|14
2452131|1403|1|814
2452131|1405|1|895
2452131|1407|1|751
2452131|1409|1|806
2452131|1411|1|928
2452131|1413|1|864
2452131|1415|1|858
2452131|1417|1|344
2452131|1419|1|80
2452131|1421|1|66
2452131|1423|1|506
2452131|1425|1|989
2452131|1427|1|
2452131|1429|1|777
2452131|1431|1|461
2452131|1433|1|
2452131|1435|1|417
2452131|1437|1|951
2452131|1439|1|264
2452131|1441|1|168
2452131|1443|1|688
2452131|1445|1|386
2452131|1447|1|883
2452131|1449|1|121
2452131|1451|1|935
2452131|1453|1|589
2452131|1455|1|406
2452131|1457|1|804
2452131|1459|1|
2452131|1461|1|369
2452131|1463|1|794
2452131|1465|1|319
2452131|1467|1|225
2452131|1469|1|547
2452131|1471|1|
2452131|1473|1|
2452131|1475|1|329
2452131|1477|1|58
2452131|1479|1|893
2452131|1481|1|435
2452131|1483|1|526
2452131|1485|1|719
2452131|1487|1|584
2452131|1489|1|782
2452131|1491|1|749
2452131|1493|1|828
2452131|1495|1|894
2452131|1497|1|555
2452131|1499|1|395
2452131|1501|1|
2452131|1503|1|203
2452131|1505|1|780
2452131|1507|1|119
2452131|1509|1|136
2452131|1511|1|689
2452131|1513|1|919
2452131|1515|1|13
2452131|1517|1|431
2452131|1519|1|849
2452131|1521|1|604
2452131|1523|1|597
2452131|1525|1|91
2452131|1527|1|47
2452131|1529|1|153
2452131|1531|1|972
2452131|1533|1|783
2452131|1535|1|178
2452131|1537|1|524
2452131|1539|1|910
2452131|1541|1|36
2452131|1543|1|244
2452131|1545|1|409
2452131|1547|1|73
2452131|1549|1|141
2452131|1551|1|749
2452131|1553|1|45
2452131|1555|1|954
2452131|1557|1|671
2452131|1559|1|160
2452131|1561|1|489
2452131|1563|1|705
2452131|1565|1|421
2452131|1567|1|591
2452131|1569|1|93
2452131|1571|1|29
2452131|1573|1|641
2452131|1575|1|824
2452131|1577|1|763
2452131|1579|1|867
2452131|1581|1|419
2452131|1583|1|810
2452131|1585|1|190
2452131|1587|1|243
2452131|1589|1|364
2452131|1591|1|502
2452131|1593|1|830
2452131|1595|1|219
2452131|1597|1|124
2452131|1599|1|773
2452131|1601|1|220
2452131|1603|1|471
2452131|1605|1|275
2452131|1607|1|88
2452131|1609|1|47
2452131|1611|1|477
2452131|1613|1|787
2452131|1615|1|62
2452131|1617|1|283
2452131|1619|1|291
2452131|1621|1|154
2452131|1623|1|741
2452131|1625|1|289
2452131|1627|1|451
2452131|1629|1|489
2452131|1631|1|803
2452131|1633|1|705
2452131|1635|1|473
2452131|1637|1|623
2452131|1639|1|999
2452131|1641|1|4
2452131|1643|1|438
2452131|1645|1|261
2452131|1647|1|89
2452131|1649|1|397
2452131|1651|1|793
2452131|1653|1|
2452131|1655|1|
2452131|1657|1|963
2452131|1659|1|917
2452131|1661|1|376
2452131|1663|1|46
2452131|1665|1|641
2452131|1667|1|411
2452131|1669|1|248
2452131|1671|1|283
2452131|1673|1|383
2452131|1675|1|14
2452131|1677|1|550
2452131|1679|1|563
2452131|1681|1|91
2452131|1683|1|465
2452131|1685|1|418
2452131|1687|1|305
2452131|1689|1|47
2452131|1691|1|363
2452131|1693|1|826
2452131|1695|1|687
2452131|1697|1|191
2452131|1699|1|874
2452131|1701|1|79
2452131|1703|1|834
2452131|1705|1|573
2452131|1707|1|857
2452131|1709|1|376
2452131|1711|1|734
2452131|1713|1|161
2452131|1715|1|540
2452131|1717|1|905
2452131|1719|1|794
2452131|1721|1|0
2452131|1723|1|869
2452131|1725|1|932
2452131|1727|1|688
2452131|1729|1|374
2452131|1731|1|853
2452131|1733|1|960
2452131|1735|1|494
2452131|1737|1|264
2452131|1739|1|189
2452131|1741|1|379
2452131|1743|1|942
2452131|1745|1|832
2452131|1747|1|708
2452131|1749|1|442
2452131|1751|1|640
2452131|1753|1|893
2452131|1755|1|879
2452131|1757|1|958
2452131|1759|1|751
2452131|1761|1|854
2452131|1763|1|726
2452131|1765|1|29
2452131|1767|1|38
2452131|1769|1|464
2452131|1771|1|933
2452131|1773|1|223
2452131|1775|1|505
2452131|1777|1|808
2452131|1779|1|452
2452131|1781|1|373
2452131|1783|1|625
2452131|1785|1|203
2452131|1787|1|304
2452131|1789|1|3
2452131|1791|1|
2452131|1793|1|639
2452131|1795|1|904
2452131|1797|1|813
2452131|1799|1|271
2452138|1|1|517
2452138|3|1|301
2452138|5|1|956
2452138|7|1|736
2452138|9|1|63
2452138|11|1|679
2452138|13|1|904
2452138|15|1|151
2452138|17|1|185
2452138|19|1|95
2452138|21|1|761
2452138|23|1|889
2452138|25|1|239
2452138|27|1|541
2452138|29|1|335
2452138|31|1|606
2452138|33|1|40
2452138|35|1|843
2452138|37|1|802
2452138|39|1|780
2452138|41|1|488
2452138|43|1|633
2452138|45|1|809
2452138|47|1|417
2452138|49|1|140
2452138|51|1|299
2452138|53|1|503
2452138|55|1|931
2452138|57|1|443
2452138|59|1|614
2452138|61|1|236
2452138|63|1|990
2452138|65|1|805
2452138|67|1|485
2452138|69|1|135
2452138|71|1|812
2452138|73|1|474
2452138|75|1|256
2452138|77|1|35
2452138|79|1|905
2452138|81|1|368
2452138|83|1|775
2452138|85|1|933
2452138|87|1|340
2452138|89|1|56
2452138|91|1|353
2452138|93|1|87
2452138|95|1|52
2452138|97|1|729
2452138|99|1|838
2452138|101|1|585
2452138|103|1|152
2452138|105|1|67
2452138|107|1|155
2452138|109|1|247
2452138|111|1|964
2452138|113|1|927
2452138|115|1|684
2452138|117|1|612
2452138|119|1|463
2452138|121|1|827
2452138|123|1|555
2452138|125|1|213
2452138|127|1|931
2452138|129|1|
2452138|131|1|165
2452138|133|1|440
2452138|135|1|598
2452138|137|1|654
2452138|139|1|780
2452138|141|1|794
2452138|143|1|120
2452138|145|1|822
2452138|147|1|33
2452138|149|1|881
2452138|151|1|865
2452138|153|1|459
2452138|155|1|
2452138|157|1|619
2452138|159|1|256
2452138|161|1|109
2452138|163|1|373
2452138|165|1|286
2452138|167|1|75
2452138|169|1|477
2452138|171|1|187
2452138|173|1|770
2452138|175|1|730
2452138|177|1|545
2452138|179|1|273
2452138|181|1|527
2452138|183|1|191
2452138|185|1|224
2452138|187|1|627
2452138|189|1|976
2452138|191|1|793
2452138|193|1|742
2452138|195|1|578
2452138|197|1|189
2452138|199|1|837
2452138|201|1|930
2452138|203|1|578
2452138|205|1|902
2452138|207|1|920
2452138|209|1|748
2452138|211|1|863
2452138|213|1|657
2452138|215|1|41
2452138|217|1|156
2452138|219|1|788
2452138|221|1|901
2452138|223|1|564
2452138|225|1|884
2452138|227|1|669
2452138|229|1|884
2452138|231|1|624
2452138|233|1|87
2452138|235|1|430
2452138|237|1|157
2452138|239|1|944
2452138|241|1|285
2452138|243|1|150
2452138|245|1|
2452138|247|1|970
2452138|249|1|193
2452138|251|1|928
2452138|253|1|183
2452138|255|1|106
2452138|257|1|59
2452138|259|1|937
2452138|261|1|557
2452138|263|1|924
2452138|265|1|
2452138|267|1|602
2452138|269|1|
2452138|271|1|920
2452138|273|1|676
2452138|275|1|859
2452138|277|1|489
2452138|279|1|938
2452138|281|1|21
2452138|283|1|879
2452138|285|1|537
2452138|287|1|969
2452138|289|1|251
2452138|291|1|340
2452138|293|1|482
2452138|295|1|752
2452138|297|1|685
2452138|299|1|937
2452138|301|1|773
2452138|303|1|262
2452138|305|1|378
2452138|307|1|382
2452138|309|1|491
2452138|311|1|528
2452138|313|1|465
2452138|315|1|324
2452138|317|1|579
2452138|319|1|469
2452138|321|1|350
2452138|323|1|917
2452138|325|1|78
2452138|327|1|994
2452138|329|1|270
2452138|331|1|283
2452138|333|1|306
2452138|335|1|353
2452138|337|1|83
2452138|339|1|159
2452138|341|1|260
2452138|343|1|
2452138|345|1|659
2452138|347|1|910
2452138|349|1|954
2452138|351|1|697
2452138|353|1|532
2452138|355|1|148
2452138|357|1|759
2452138|359|1|884
2452138|361|1|
2452138|363|1|522
2452138|365|1|575
2452138|367|1|466
2452138|369|1|96
2452138|371|1|416
2452138|373|1|571
2452138|375|1|543
2452138|377|1|903
2452138|379|1|719
2452138|381|1|179
2452138|383|1|727
2452138|385|1|890
2452138|387|1|22
2452138|389|1|301
2452138|391|1|293
2452138|393|1|912
2452138|395|1|560
2452138|397|1|431
2452138|399|1|832
2452138|401|1|319
2452138|403|1|757
2452138|405|1|53
2452138|407|1|461
2452138|409|1|647
2452138|411|1|781
2452138|413|1|549
2452138|415|1|621
2452138|417|1|943
2452138|419|1|283
2452138|421|1|185
2452138|423|1|167
2452138|425|1|169
2452138|427|1|84
2452138|429|1|941
2452138|431|1|
2452138|433|1|341
2452138|435|1|963
2452138|437|1|556
2452138|439|1|501
2452138|441|1|339
2452138|443|1|554
2452138|445|1|567
2452138|447|1|563
2452138|449|1|589
2452138|451|1|823
2452138|453|1|785
2452138|455|1|612
2452138|457|1|14
2452138|459|1|518
2452138|461|1|469
2452138|463|1|909
2452138|465|1|484
2452138|467|1|628
2452138|469|1|594
2452138|471|1|322
2452138|473|1|290
2452138|475|1|415
2452138|477|1|637
2452138|479|1|275
2452138|481|1|393
2452138|483|1|579
2452138|485|1|229
2452138|487|1|23
2452138|489|1|361
2452138|491|1|606
2452138|493|1|
2452138|495|1|26
2452138|497|1|871
2452138|499|1|744
2452138|501|1|707
2452138|503|1|877
2452138|505|1|817
2452138|507|1|878
2452138|509|1|942
2452138|511|1|130
2452138|513|1|80
2452138|515|1|787
2452138|517|1|809
2452138|519|1|396
2452138|521|1|623
2452138|523|1|806
2452138|525|1|187
2452138|527|1|244
2452138|529|1|
2452138|531|1|934
2452138|533|1|427
2452138|535|1|449
2452138|537|1|121
2452138|539|1|
2452138|541|1|426
2452138|543|1|585
2452138|545|1|370
2452138|547|1|151
2452138|549|1|939
2452138|551|1|120
2452138|553|1|532
2452138|555|1|422
2452138|557|1|309
2452138|559|1|
2452138|561|1|374
2452138|563|1|747
2452138|565|1|8
2452138|567|1|17
2452138|569|1|919
2452138|571|1|547
2452138|573|1|885
2452138|575|1|511
2452138|577|1|300
2452138|579|1|612
2452138|581|1|644
2452138|583|1|470
2452138|585|1|133
2452138|587|1|743
2452138|589|1|546
2452138|591|1|538
2452138|593|1|228
2452138|595|1|135
2452138|597|1|418
2452138|599|1|80
2452138|601|1|27
2452138|603|1|33
2452138|605|1|957
2452138|607|1|100
2452138|609|1|758
2452138|611|1|865
2452138|613|1|867
2452138|615|1|117
2452138|617|1|843
2452138|619|1|156
2452138|621|1|
2452138|623|1|215
2452138|625|1|960
2452138|627|1|926
2452138|629|1|200
2452138|631|1|12
2452138|633|1|665
2452138|635|1|647
2452138|637|1|204
2452138|639|1|550
2452138|641|1|20
2452138|643|1|604
2452138|645|1|115
2452138|647|1|685
2452138|649|1|866
2452138|651|1|981
2452138|653|1|
2452138|655|1|801
2452138|657|1|718
2452138|659|1|706
2452138|661|1|558
2452138|663|1|626
2452138|665|1|659
2452138|667|1|934
2452138|669|1|648
2452138|671|1|
2452138|673|1|198
2452138|675|1|241
2452138|677|1|176
2452138|679|1|290
2452138|681|1|88
2452138|683|1|894
2452138|685|1|377
2452138|687|1|462
2452138|689|1|41
2452138|691|1|357
2452138|693|1|73
2452138|695|1|719
2452138|697|1|253
2452138|699|1|983
2452138|701|1|933
2452138|703|1|658
2452138|705|1|386
2452138|707|1|18
2452138|709|1|175
2452138|711|1|884
2452138|713|1|
2452138|715|1|472
2452138|717|1|679
2452138|719|1|440
2452138|721|1|
2452138|723|1|843
2452138|725|1|
2452138|727|1|202
2452138|729|1|29
2452138|731|1|425
2452138|733|1|549
2452138|735|1|714
2452138|737|1|396
2452138|739|1|
2452138|741|1|507
2452138|743|1|112
2452138|745|1|833
2452138|747|1|445
2452138|749|1|904
2452138|751|1|768
2452138|753|1|683
2452138|755|1|144
2452138|757|1|
2452138|759|1|520
2452138|761|1|287
2452138|763|1|720
2452138|765|1|736
2452138|767|1|899
2452138|769|1|959
2452138|771|1|658
2452138|773|1|557
2452138|775|1|753
2452138|777|1|919
2452138|779|1|180
2452138|781|1|63
2452138|783|1|397
2452138|785|1|815
2452138|787|1|816
2452138|789|1|239
2452138|791|1|500
2452138|793|1|721
2452138|795|1|111
2452138|797|1|
2452138|799|1|143
2452138|801|1|861
2452138|803|1|400
2452138|805|1|894
2452138|807|1|504
2452138|809|1|469
2452138|811|1|762
2452138|813|1|873
2452138|815|1|400
2452138|817|1|362
2452138|819|1|867
2452138|821|1|660
2452138|823|1|833
2452138|825|1|490
2452138|827|1|418
2452138|829|1|356
2452138|831|1|425
2452138|833|1|217
2452138|835|1|797
2452138|837|1|660
2452138|839|1|701
2452138|841|1|326
2452138|843|1|631
2452138|845|1|818
2452138|847|1|825
2452138|849|1|763
2452138|851|1|991
2452138|853|1|722
2452138|855|1|529
2452138|857|1|132
2452138|859|1|860
2452138|861|1|841
2452138|863|1|665
2452138|865|1|324
2452138|867|1|444
2452138|869|1|967
2452138|871|1|771
2452138|873|1|237
2452138|875|1|209
2452138|877|1|965
2452138|879|1|883
2452138|881|1|382
2452138|883|1|398
2452138|885|1|861
2452138|887|1|524
2452138|889|1|995
2452138|891|1|5
2452138|893|1|581
2452138|895|1|928
2452138|897|1|986
2452138|899|1|144
2452138|901|1|898
2452138|903|1|846
2452138|905|1|
2452138|907|1|555
2452138|909|1|182
2452138|911|1|645
2452138|913|1|536
2452138|915|1|837
2452138|917|1|697
2452138|919|1|300
2452138|921|1|672
2452138|923|1|206
2452138|925|1|818
2452138|927|1|142
2452138|929|1|555
2452138|931|1|246
2452138|933|1|556
2452138|935|1|147
2452138|937|1|256
2452138|939|1|850
2452138|941|1|196
2452138|943|1|959
2452138|945|1|419
2452138|947|1|373
2452138|949|1|855
2452138|951|1|938
2452138|953|1|384
2452138|955|1|376
2452138|957|1|848
2452138|959|1|565
2452138|961|1|536
2452138|963|1|205
2452138|965|1|679
2452138|967|1|60
2452138|969|1|75
2452138|971|1|477
2452138|973|1|611
2452138|975|1|150
2452138|977|1|916
2452138|979|1|185
2452138|981|1|7
2452138|983|1|281
2452138|985|1|339
2452138|987|1|752
2452138|989|1|522
2452138|991|1|642
2452138|993|1|879
2452138|995|1|793
2452138|997|1|682
2452138|999|1|396
2452138|1001|1|362
2452138|1003|1|885
2452138|1005|1|68
2452138|1007|1|153
2452138|1009|1|896
2452138|1011|1|77
2452138|1013|1|168
2452138|1015|1|626
2452138|1017|1|927
2452138|1019|1|975
2452138|1021|1|595
2452138|1023|1|345
2452138|1025|1|325
2452138|1027|1|745
2452138|1029|1|415
2452138|1031|1|912
2452138|1033|1|995
2452138|1035|1|550
2452138|1037|1|542
2452138|1039|1|635
2452138|1041|1|736
2452138|1043|1|656
2452138|1045|1|31
2452138|1047|1|970
2452138|1049|1|73
2452138|1051|1|422
2452138|1053|1|298
2452138|1055|1|684
2452138|1057|1|49
2452138|1059|1|186
2452138|1061|1|830
2452138|1063|1|235
2452138|1065|1|557
2452138|1067|1|806
2452138|1069|1|481
2452138|1071|1|799
2452138|1073|1|201
2452138|1075|1|522
2452138|1077|1|432
2452138|1079|1|697
2452138|1081|1|74
2452138|1083|1|118
2452138|1085|1|
2452138|1087|1|641
2452138|1089|1|667
2452138|1091|1|148
2452138|1093|1|415
2452138|1095|1|559
2452138|1097|1|664
2452138|1099|1|695
2452138|1101|1|349
2452138|1103|1|343
2452138|1105|1|631
2452138|1107|1|185
2452138|1109|1|379
2452138|1111|1|
2452138|1113|1|931
2452138|1115|1|819
2452138|1117|1|707
2452138|1119|1|5
2452138|1121|1|54
2452138|1123|1|864
2452138|1125|1|
2452138|1127|1|
2452138|1129|1|351
2452138|1131|1|938
2452138|1133|1|424
2452138|1135|1|604
2452138|1137|1|864
2452138|1139|1|382
2452138|1141|1|686
2452138|1143|1|698
2452138|1145|1|643
2452138|1147|1|867
2452138|1149|1|209
2452138|1151|1|610
2452138|1153|1|498
2452138|1155|1|476
2452138|1157|1|240
2452138|1159|1|761
2452138|1161|1|935
2452138|1163|1|153
2452138|1165|1|788
2452138|1167|1|182
2452138|1169|1|165
2452138|1171|1|
2452138|1173|1|214
2452138|1175|1|261
2452138|1177|1|715
2452138|1179|1|277
2452138|1181|1|
2452138|1183|1|124
2452138|1185|1|347
2452138|1187|1|104
2452138|1189|1|443
2452138|1191|1|3
2452138|1193|1|919
2452138|1195|1|539
2452138|1197|1|240
2452138|1199|1|663
2452138|1201|1|22
2452138|1203|1|626
2452138|1205|1|717
2452138|1207|1|242
2452138|1209|1|862
2452138|1211|1|142
2452138|1213|1|690
2452138|1215|1|995
2452138|1217|1|
2452138|1219|1|214
2452138|1221|1|109
2452138|1223|1|928
2452138|1225|1|705
2452138|1227|1|417
2452138|1229|1|80
2452138|1231|1|206
2452138|1233|1|867
2452138|1235|1|253
2452138|1237|1|366
2452138|1239|1|806
2452138|1241|1|443
2452138|1243|1|734
2452138|1245|1|764
2452138|1247|1|619
2452138|1249|1|871
2452138|1251|1|276
2452138|1253|1|926
2452138|1255|1|60
2452138|1257|1|780
2452138|1259|1|823
2452138|1261|1|832
2452138|1263|1|672
2452138|1265|1|966
2452138|1267|1|765
2452138|1269|1|493
2452138|1271|1|120
2452138|1273|1|334
2452138|1275|1|628
2452138|1277|1|475
2452138|1279|1|138
2452138|1281|1|178
2452138|1283|1|494
2452138|1285|1|520
2452138|1287|1|335
2452138|1289|1|
2452138|1291|1|663
2452138|1293|1|910
2452138|1295|1|530
2452138|1297|1|765
2452138|1299|1|757
2452138|1301|1|49
2452138|1303|1|995
2452138|1305|1|870
2452138|1307|1|434
2452138|1309|1|991
2452138|1311|1|330
2452138|1313|1|691
2452138|1315|1|901
2452138|1317|1|403
2452138|1319|1|343
2452138|1321|1|210
2452138|1323|1|807
2452138|1325|1|404
2452138|1327|1|542
2452138|1329|1|807
2452138|1331|1|860
2452138|1333|1|887
2452138|1335|1|266
2452138|1337|1|445
2452138|1339|1|541
2452138|1341|1|734
2452138|1343|1|469
2452138|1345|1|286
2452138|1347|1|919
2452138|1349|1|907
2452138|1351|1|278
2452138|1353|1|112
2452138|1355|1|939
2452138|1357|1|483
2452138|1359|1|553
2452138|1361|1|98
2452138|1363|1|340
2452138|1365|1|445
2452138|1367|1|357
2452138|1369|1|78
2452138|1371|1|561
2452138|1373|1|431
2452138|1375|1|284
2452138|1377|1|544
2452138|1379|1|
